timestamp,function_name,duration,memory_used,num_api_calls,error_count,concurrency,ip_address,ttl,packet_size_in,packet_size_out,latency,fragment_count,source_port,status_code,label,attack_type
2026-03-17T06:42:39.141416,api-handler,345.37,85.09,1,0,1,192.168.1.33,64,782,282,20.73,0,54785,200,normal,
2026-03-17T06:42:48.141416,api-handler,389.79,116.68,1,0,1,192.168.1.7,64,577,453,5.43,0,53017,200,normal,
2026-03-17T06:42:59.141416,auth-service,118.8,95.67,1,0,1,192.168.1.14,64,692,386,48.89,0,56096,200,normal,
2026-03-17T06:43:17.141416,api-handler,361.15,115.58,1,0,1,192.168.1.2,128,637,218,16.81,0,56000,200,normal,
2026-03-17T06:43:27.141416,db-query,242.97,104.34,4,0,1,192.168.1.13,64,467,356,38.24,0,59832,200,normal,
2026-03-17T06:43:49.141416,file-processor,229.78,149.36,1,0,1,192.168.1.2,64,313,247,15.01,0,60623,200,normal,
2026-03-17T06:44:03.141416,api-handler,350.04,127.95,3,0,1,192.168.1.9,128,1011,323,32.54,0,50376,200,normal,
2026-03-17T06:44:14.141416,file-processor,527.38,114.07,2,0,1,192.168.1.30,64,322,158,28.68,0,54212,200,normal,
2026-03-17T06:44:31.141416,db-query,162.84,103.53,1,0,1,192.168.1.27,64,341,318,6.01,0,61569,200,normal,
2026-03-17T06:44:56.141416,auth-service,191.39,85.03,2,0,1,192.168.1.19,128,998,221,35.9,0,50341,200,normal,
2026-03-17T06:44:59.141416,api-handler,363.67,129.83,3,0,1,192.168.1.27,64,721,349,45.23,0,64577,200,normal,
2026-03-17T06:45:24.141416,file-processor,497.04,103.68,1,0,1,192.168.1.17,128,407,409,31.5,0,59980,200,normal,
2026-03-17T06:45:36.141416,auth-service,143.05,106.88,2,0,1,192.168.1.3,64,262,382,22.94,0,65161,200,normal,
2026-03-17T06:45:52.141416,api-handler,306.24,112.22,3,0,1,192.168.1.13,64,373,426,15.03,0,50957,200,normal,
2026-03-17T06:46:04.141416,api-handler,555.91,86.98,1,0,1,192.168.1.21,64,308,308,14.56,0,58958,200,normal,
2026-03-17T06:46:14.141416,api-handler,341.26,112.35,3,0,1,192.168.1.17,64,635,468,27.4,0,52101,200,normal,
2026-03-17T06:46:16.141416,api-handler,453.02,128.2,3,0,1,192.168.1.8,128,883,340,36.63,0,60381,200,normal,
2026-03-17T06:46:26.141416,auth-service,88.89,81.52,2,0,1,192.168.1.33,64,738,333,7.79,0,50223,200,normal,
2026-03-17T06:46:36.141416,db-query,239.29,99.84,4,0,1,192.168.1.42,64,792,452,27.94,0,64380,200,normal,
2026-03-17T06:46:42.141416,db-query,266.77,95.85,1,0,1,192.168.1.4,64,891,326,16.22,0,64728,200,normal,
2026-03-17T06:46:55.141416,auth-service,164.95,93.76,1,0,1,192.168.1.18,64,310,471,45.36,0,64099,200,normal,
2026-03-17T06:47:10.141416,db-query,140.59,92.75,4,0,1,192.168.1.13,128,988,189,33.85,0,58837,200,normal,
2026-03-17T06:47:27.141416,db-query,220.8,108.9,1,0,1,192.168.1.16,64,950,415,6.89,0,58472,200,normal,
2026-03-17T06:47:42.141416,auth-service,109.65,102.03,2,0,1,192.168.1.17,64,755,444,28.51,0,58049,200,normal,
2026-03-17T06:48:06.141416,db-query,195.84,83.25,2,0,1,192.168.1.1,128,491,149,9.8,0,64568,200,normal,
2026-03-17T06:48:31.141416,file-processor,538.1,170.18,2,0,1,192.168.1.23,64,517,400,22.18,0,56786,200,normal,
2026-03-17T06:48:53.141416,file-processor,352.91,105.26,1,0,1,192.168.1.49,128,793,288,8.17,0,62963,200,normal,
2026-03-17T06:49:20.141416,api-handler,477.16,102.06,1,0,1,192.168.1.41,64,913,258,48.83,0,54532,200,normal,
2026-03-17T06:49:22.141416,api-handler,379.94,98.45,3,0,1,192.168.1.8,64,985,313,5.1,0,57212,200,normal,
2026-03-17T06:49:45.141416,db-query,201.39,90.55,4,0,1,192.168.1.40,128,1008,441,18.58,0,54395,200,normal,
2026-03-17T06:50:10.141416,api-handler,353.29,105.78,3,0,1,192.168.1.10,64,918,334,29.08,0,62921,200,normal,
2026-03-17T06:50:23.141416,file-processor,501.39,104.15,1,0,1,192.168.1.14,64,322,137,49.05,0,50918,200,normal,
2026-03-17T06:50:45.141416,auth-service,191.83,89.04,2,0,1,192.168.1.26,64,490,429,34.03,0,51288,200,normal,
2026-03-17T06:50:51.141416,api-handler,573.68,120.33,3,0,1,192.168.1.36,64,618,333,32.12,0,57068,200,normal,
2026-03-17T06:51:05.141416,auth-service,190.13,96.61,2,0,1,192.168.1.8,128,543,252,44.98,0,64818,200,normal,
2026-03-17T06:51:34.141416,file-processor,744.28,130.56,1,0,1,192.168.1.24,64,478,412,25.72,0,50242,200,normal,
2026-03-17T06:51:38.141416,file-processor,598.95,104.69,1,0,1,192.168.1.28,64,942,162,19.71,0,56593,200,normal,
2026-03-17T06:51:59.141416,auth-service,65.4,100.44,1,0,1,192.168.1.33,128,636,302,7.22,0,54234,200,normal,
2026-03-17T06:52:16.141416,api-handler,447.32,87.6,3,0,1,192.168.1.21,64,549,387,10.49,0,51959,200,normal,
2026-03-17T06:52:30.141416,db-query,287.58,92.06,4,0,1,192.168.1.32,128,961,166,22.6,0,58534,200,normal,
2026-03-17T06:52:35.141416,file-processor,441.09,173.62,1,0,1,192.168.1.45,128,645,275,33.69,0,55828,200,normal,
2026-03-17T06:52:49.141416,auth-service,97.19,83.41,2,0,1,192.168.1.47,64,415,271,9.5,0,62129,200,normal,
2026-03-17T06:52:58.141416,auth-service,70.83,65.56,1,0,1,192.168.1.46,64,389,391,28.69,0,57173,200,normal,
2026-03-17T06:53:21.141416,db-query,385.58,106.55,1,0,1,192.168.1.43,64,605,171,37.96,0,60012,200,normal,
2026-03-17T06:53:22.141416,api-handler,495.28,121.99,1,0,1,192.168.1.1,128,603,468,48.93,0,62595,200,normal,
2026-03-17T06:53:50.141416,auth-service,171.35,81.03,2,0,1,192.168.1.3,128,583,430,48.68,0,62590,200,normal,
2026-03-17T06:53:56.141416,auth-service,141.73,66.15,2,0,1,192.168.1.3,64,611,498,10.96,0,63951,200,normal,
2026-03-17T06:54:10.141416,auth-service,101.1,64.91,1,0,1,192.168.1.33,64,822,229,11.81,0,52786,200,normal,
2026-03-17T06:54:18.141416,file-processor,639.45,166.11,2,0,1,192.168.1.42,128,292,227,20.99,0,60355,200,normal,
2026-03-17T06:54:45.141416,file-processor,551.97,170.19,2,0,1,192.168.1.45,64,688,223,48.88,0,62610,200,normal,
2026-03-17T06:55:02.141416,api-handler,515.98,109.2,1,0,1,192.168.1.37,64,445,314,26.75,0,60675,200,normal,
2026-03-17T06:55:21.141416,auth-service,156.49,75.48,2,0,1,192.168.1.13,64,826,171,29.72,0,64296,200,normal,
2026-03-17T06:55:31.141416,db-query,298.07,122.18,4,0,1,192.168.1.48,64,720,396,33.63,0,64916,200,normal,
2026-03-17T06:55:39.141416,db-query,166.7,116.49,3,0,1,192.168.1.23,64,852,397,30.64,0,57193,200,normal,
2026-03-17T06:56:01.141416,auth-service,147.06,94.09,1,0,1,192.168.1.36,64,771,498,12.95,0,54548,200,normal,
2026-03-17T06:56:03.141416,db-query,155.6,125.91,2,0,1,192.168.1.2,64,998,372,7.45,0,53796,200,normal,
2026-03-17T06:56:17.141416,db-query,115.08,112.96,2,0,1,192.168.1.16,128,970,295,9.39,0,57995,200,normal,
2026-03-17T06:56:44.141416,file-processor,753.33,175.01,1,0,1,192.168.1.44,64,743,260,38.76,0,54811,200,normal,
2026-03-17T06:56:52.141416,file-processor,420.82,146.59,1,0,1,192.168.1.33,64,770,359,22.34,0,58991,200,normal,
2026-03-17T06:57:08.141416,api-handler,579.22,131.69,3,0,1,192.168.1.13,64,304,190,15.18,0,59351,200,normal,
2026-03-17T06:57:33.141416,api-handler,558.65,126.3,2,0,1,192.168.1.28,128,714,336,30.0,0,52164,200,normal,
2026-03-17T06:57:59.141416,api-handler,326.77,98.96,2,0,1,192.168.1.7,128,437,168,10.54,0,64573,200,normal,
2026-03-17T06:58:28.141416,file-processor,726.59,177.3,2,0,1,192.168.1.41,64,994,255,44.26,0,52271,200,normal,
2026-03-17T06:58:34.141416,api-handler,332.97,105.13,3,0,1,192.168.1.21,64,407,441,26.8,0,52970,200,normal,
2026-03-17T06:58:51.141416,file-processor,464.32,135.25,2,0,1,192.168.1.41,128,374,508,18.44,0,64633,200,normal,
2026-03-17T06:59:12.141416,api-handler,495.25,97.65,3,0,1,192.168.1.47,128,303,297,10.6,0,51138,200,normal,
2026-03-17T06:59:24.141416,api-handler,349.18,85.33,1,0,1,192.168.1.30,64,805,410,42.93,0,60824,200,normal,
2026-03-17T06:59:25.141416,auth-service,104.91,101.35,1,0,1,192.168.1.21,64,712,171,25.05,0,49837,200,normal,
2026-03-17T06:59:38.141416,api-handler,446.81,112.37,1,0,1,192.168.1.50,64,326,143,8.17,0,65299,200,normal,
2026-03-17T07:00:08.141416,auth-service,60.85,97.19,1,0,1,192.168.1.29,128,479,254,42.27,0,49824,200,normal,
2026-03-17T07:00:23.141416,auth-service,185.9,93.69,2,0,1,192.168.1.39,128,390,182,9.28,0,63428,200,normal,
2026-03-17T07:00:35.141416,db-query,335.38,111.83,2,0,1,192.168.1.2,128,914,328,5.41,0,60487,200,normal,
2026-03-17T07:00:40.141416,db-query,193.13,102.7,4,0,1,192.168.1.20,64,414,159,40.64,0,53440,200,normal,
2026-03-17T07:00:41.141416,auth-service,87.65,72.58,1,0,1,192.168.1.5,128,376,180,22.43,0,62417,200,normal,
2026-03-17T07:00:43.141416,db-query,240.02,101.09,2,0,1,192.168.1.6,128,583,420,20.18,0,64470,200,normal,
2026-03-17T07:00:57.141416,api-handler,463.88,89.12,3,0,1,192.168.1.43,64,923,361,35.54,0,61783,200,normal,
2026-03-17T07:01:17.141416,file-processor,445.56,149.91,1,0,1,192.168.1.12,64,275,494,42.03,0,65343,200,normal,
2026-03-17T07:01:37.141416,auth-service,130.35,92.05,1,0,1,192.168.1.12,64,716,349,28.57,0,62013,200,normal,
2026-03-17T07:02:03.141416,file-processor,774.19,150.43,2,0,1,192.168.1.50,128,852,328,12.56,0,60983,200,normal,
2026-03-17T07:02:06.141416,db-query,242.36,108.27,2,0,1,192.168.1.38,64,953,240,40.6,0,64030,200,normal,
2026-03-17T07:02:21.141416,db-query,321.19,99.99,3,0,1,192.168.1.29,64,311,350,20.21,0,49926,200,normal,
2026-03-17T07:02:22.141416,auth-service,132.87,109.5,1,0,1,192.168.1.33,64,978,166,48.62,0,56021,200,normal,
2026-03-17T07:02:27.141416,auth-service,63.24,77.7,1,0,1,192.168.1.38,128,351,445,45.73,0,58958,200,normal,
2026-03-17T07:02:32.141416,api-handler,392.71,121.52,3,0,1,192.168.1.4,64,1009,442,13.53,0,64631,200,normal,
2026-03-17T07:02:37.141416,file-processor,426.47,122.14,1,0,1,192.168.1.6,64,373,339,35.19,0,52224,200,normal,
2026-03-17T07:02:51.141416,api-handler,554.56,118.65,2,0,1,192.168.1.45,64,969,150,33.3,0,61338,200,normal,
2026-03-17T07:03:10.141416,auth-service,54.97,82.84,2,0,1,192.168.1.33,64,640,288,34.48,0,61641,200,normal,
2026-03-17T07:03:30.141416,api-handler,396.75,128.71,2,0,1,192.168.1.45,128,906,176,10.37,0,61787,200,normal,
2026-03-17T07:03:33.141416,api-handler,432.52,121.68,1,0,1,192.168.1.16,64,727,461,46.08,0,50580,200,normal,
2026-03-17T07:03:41.141416,api-handler,422.76,108.9,1,0,1,192.168.1.7,64,624,146,24.91,0,52759,200,normal,
2026-03-17T07:04:07.141416,auth-service,95.08,70.4,2,0,1,192.168.1.38,64,410,448,22.56,0,56412,200,normal,
2026-03-17T07:04:15.141416,auth-service,131.5,94.98,2,0,1,192.168.1.21,64,798,428,30.37,0,53272,200,normal,
2026-03-17T07:04:41.141416,api-handler,439.18,138.12,2,0,1,192.168.1.49,64,362,427,15.01,0,52515,200,normal,
2026-03-17T07:04:45.141416,auth-service,124.95,103.92,1,0,1,192.168.1.48,64,731,468,41.47,0,52804,200,normal,
2026-03-17T07:04:49.141416,db-query,180.08,127.2,2,0,1,192.168.1.15,64,316,278,26.96,0,65033,200,normal,
2026-03-17T07:04:58.141416,auth-service,178.87,96.96,2,0,1,192.168.1.10,64,885,179,19.1,0,53486,200,normal,
2026-03-17T07:05:06.141416,auth-service,72.68,83.61,2,0,1,192.168.1.35,128,769,366,39.3,0,61332,200,normal,
2026-03-17T07:05:12.141416,db-query,131.97,126.57,3,0,1,192.168.1.11,64,1023,205,17.84,0,56562,200,normal,
2026-03-17T07:05:36.141416,db-query,370.0,82.47,2,0,1,192.168.1.3,64,624,427,43.12,0,59031,200,normal,
2026-03-17T07:05:44.141416,file-processor,367.76,120.86,2,0,1,192.168.1.48,64,973,348,46.5,0,56165,200,normal,
2026-03-17T07:06:01.141416,db-query,250.35,120.83,1,0,1,192.168.1.27,64,531,501,10.95,0,57930,200,normal,
2026-03-17T07:06:07.141416,api-handler,374.89,94.69,2,0,1,192.168.1.1,64,487,234,48.03,0,58243,200,normal,
2026-03-17T07:06:15.141416,file-processor,540.22,125.62,2,0,1,192.168.1.41,128,355,385,44.87,0,60683,200,normal,
2026-03-17T07:06:35.141416,api-handler,342.17,87.49,3,0,1,192.168.1.28,128,796,244,31.34,0,50391,200,normal,
2026-03-17T07:06:55.141416,auth-service,196.82,72.15,2,0,1,192.168.1.6,64,465,500,39.93,0,64608,200,normal,
2026-03-17T07:07:09.141416,file-processor,520.79,112.46,1,0,1,192.168.1.35,64,517,196,6.04,0,62312,200,normal,
2026-03-17T07:07:19.141416,auth-service,149.87,77.71,2,0,1,192.168.1.27,64,947,189,10.99,0,57534,200,normal,
2026-03-17T07:07:20.141416,auth-service,156.38,65.98,1,0,1,192.168.1.1,64,478,179,17.34,0,61334,200,normal,
2026-03-17T07:07:31.141416,db-query,238.78,83.54,3,0,1,192.168.1.30,64,776,277,45.44,0,53100,200,normal,
2026-03-17T07:07:55.141416,db-query,368.06,118.46,1,0,1,192.168.1.30,64,991,159,30.84,0,56728,200,normal,
2026-03-17T07:08:11.141416,file-processor,442.84,136.91,2,0,1,192.168.1.16,64,834,297,42.31,0,55336,200,normal,
2026-03-17T07:08:15.141416,api-handler,452.14,127.22,1,0,1,192.168.1.20,128,986,343,48.93,0,52595,200,normal,
2026-03-17T07:08:35.141416,auth-service,85.45,105.96,2,0,1,192.168.1.11,64,822,200,22.52,0,62697,200,normal,
2026-03-17T07:08:53.141416,auth-service,89.32,105.99,1,0,1,192.168.1.46,128,328,351,36.98,0,59811,200,normal,
2026-03-17T07:09:21.141416,file-processor,667.81,141.16,2,0,1,192.168.1.6,64,756,393,6.06,0,56176,200,normal,
2026-03-17T07:09:36.141416,db-query,213.69,97.93,3,0,1,192.168.1.37,128,646,432,46.39,0,58449,200,normal,
2026-03-17T07:10:00.141416,api-handler,348.19,105.3,2,0,1,192.168.1.20,128,747,489,42.72,0,56994,200,normal,
2026-03-17T07:10:29.141416,db-query,305.87,99.92,1,0,1,192.168.1.11,64,854,369,6.56,0,50881,200,normal,
2026-03-17T07:10:37.141416,db-query,106.62,113.64,4,0,1,192.168.1.42,128,633,137,49.72,0,55748,200,normal,
2026-03-17T07:10:40.141416,api-handler,520.54,134.74,1,0,1,192.168.1.20,64,740,307,10.94,0,56674,200,normal,
2026-03-17T07:11:02.141416,file-processor,405.99,172.77,1,0,1,192.168.1.28,128,724,155,44.83,0,50663,200,normal,
2026-03-17T07:11:09.141416,db-query,272.87,104.6,1,0,1,192.168.1.20,64,520,133,44.5,0,59944,200,normal,
2026-03-17T07:11:32.141416,file-processor,713.79,140.82,2,0,1,192.168.1.36,64,472,496,10.85,0,56465,200,normal,
2026-03-17T07:11:36.141416,auth-service,139.61,94.44,1,0,1,192.168.1.36,64,587,440,13.01,0,64599,200,normal,
2026-03-17T07:11:39.141416,api-handler,496.22,90.15,1,0,1,192.168.1.41,64,826,223,12.67,0,52193,200,normal,
2026-03-17T07:12:02.141416,db-query,257.56,82.65,3,0,1,192.168.1.19,128,954,330,31.88,0,49353,200,normal,
2026-03-17T07:12:22.141416,auth-service,100.69,102.65,1,0,1,192.168.1.7,64,462,278,22.53,0,57908,200,normal,
2026-03-17T07:12:24.141416,auth-service,117.71,94.78,2,0,1,192.168.1.16,64,1007,339,31.88,0,51030,200,normal,
2026-03-17T07:12:50.141416,auth-service,153.32,66.03,2,0,1,192.168.1.4,64,686,456,36.98,0,61885,200,normal,
2026-03-17T07:13:03.141416,api-handler,397.74,106.02,3,0,1,192.168.1.23,64,468,220,10.31,0,63240,200,normal,
2026-03-17T07:13:25.141416,file-processor,740.34,154.91,2,0,1,192.168.1.32,128,589,406,31.96,0,64853,200,normal,
2026-03-17T07:13:43.141416,file-processor,522.62,133.84,2,0,1,192.168.1.10,64,340,287,45.39,0,51083,200,normal,
2026-03-17T07:13:50.141416,file-processor,382.04,141.98,1,0,1,192.168.1.20,64,836,160,27.57,0,58632,200,normal,
2026-03-17T07:14:13.141416,file-processor,235.35,168.61,2,0,1,192.168.1.27,64,597,462,9.34,0,58343,200,normal,
2026-03-17T07:14:20.141416,auth-service,155.93,103.27,2,0,1,192.168.1.33,64,558,468,29.61,0,53815,200,normal,
2026-03-17T07:14:26.141416,db-query,382.2,126.38,3,0,1,192.168.1.49,64,834,175,41.81,0,49795,200,normal,
2026-03-17T07:14:31.141416,db-query,357.34,108.85,1,0,1,192.168.1.13,64,994,490,22.02,0,54944,200,normal,
2026-03-17T07:14:47.141416,auth-service,79.54,89.25,2,0,1,192.168.1.40,64,883,132,10.58,0,53520,200,normal,
2026-03-17T07:14:55.141416,file-processor,486.45,114.31,1,0,1,192.168.1.25,64,821,164,41.57,0,65486,200,normal,
2026-03-17T07:14:56.141416,api-handler,592.56,96.1,3,0,1,192.168.1.38,64,723,196,37.68,0,62387,200,normal,
2026-03-17T07:15:12.141416,db-query,343.58,117.91,2,0,1,192.168.1.30,128,798,350,22.57,0,56107,200,normal,
2026-03-17T07:15:32.141416,file-processor,349.99,165.96,2,0,1,192.168.1.48,64,590,430,22.06,0,50601,200,normal,
2026-03-17T07:15:46.141416,file-processor,438.48,147.74,1,0,1,192.168.1.42,128,824,342,26.36,0,61210,200,normal,
2026-03-17T07:16:16.141416,db-query,130.1,81.97,2,0,1,192.168.1.16,64,450,268,45.64,0,49328,200,normal,
2026-03-17T07:16:41.141416,file-processor,614.09,112.72,2,0,1,192.168.1.35,128,434,163,40.13,0,65313,200,normal,
2026-03-17T07:17:02.141416,file-processor,341.02,163.84,1,0,1,192.168.1.32,64,757,146,44.67,0,57096,200,normal,
2026-03-17T07:17:08.141416,auth-service,99.7,81.08,1,0,1,192.168.1.20,128,445,198,20.8,0,52672,200,normal,
2026-03-17T07:17:23.141416,db-query,309.05,114.72,1,0,1,192.168.1.37,64,665,418,16.39,0,62470,200,normal,
2026-03-17T07:17:51.141416,db-query,175.06,100.11,3,0,1,192.168.1.28,128,848,156,14.48,0,64062,200,normal,
2026-03-17T07:18:06.141416,file-processor,743.98,166.26,2,0,1,192.168.1.44,64,939,473,29.41,0,52110,200,normal,
2026-03-17T07:18:16.141416,api-handler,417.26,97.17,1,0,1,192.168.1.50,64,565,443,33.42,0,51176,200,normal,
2026-03-17T07:18:18.141416,file-processor,535.75,137.79,2,0,1,192.168.1.9,128,798,417,31.0,0,58599,200,normal,
2026-03-17T07:18:20.141416,db-query,129.18,82.43,4,0,1,192.168.1.9,64,373,374,31.97,0,53352,200,normal,
2026-03-17T07:18:41.141416,auth-service,65.41,92.42,2,0,1,192.168.1.44,64,921,270,41.13,0,61412,200,normal,
2026-03-17T07:18:46.141416,api-handler,587.49,123.79,3,0,1,192.168.1.41,64,414,467,29.81,0,64283,200,normal,
2026-03-17T07:19:15.141416,api-handler,585.96,117.3,1,0,1,192.168.1.44,64,955,505,39.56,0,55273,200,normal,
2026-03-17T07:19:43.141416,auth-service,115.7,92.22,1,0,1,192.168.1.28,64,691,329,33.77,0,51776,200,normal,
2026-03-17T07:20:13.141416,api-handler,440.43,119.51,1,0,1,192.168.1.22,128,518,192,7.19,0,62901,200,normal,
2026-03-17T07:20:40.141416,auth-service,139.58,81.45,2,0,1,192.168.1.15,64,852,160,17.73,0,63550,200,normal,
2026-03-17T07:20:48.141416,db-query,128.09,111.86,2,0,1,192.168.1.21,64,703,483,11.58,0,57666,200,normal,
2026-03-17T07:20:56.141416,db-query,372.32,113.28,1,0,1,192.168.1.16,128,883,424,27.3,0,54722,200,normal,
2026-03-17T07:21:21.141416,auth-service,128.57,79.43,1,0,1,192.168.1.6,64,317,488,27.55,0,63556,200,normal,
2026-03-17T07:21:42.141416,auth-service,151.78,78.98,2,0,1,192.168.1.42,64,514,489,29.37,0,61327,200,normal,
2026-03-17T07:21:51.141416,api-handler,456.12,132.06,1,0,1,192.168.1.19,64,384,204,7.57,0,52574,200,normal,
2026-03-17T07:22:13.141416,file-processor,268.52,164.38,2,0,1,192.168.1.33,64,351,390,20.18,0,55834,200,normal,
2026-03-17T07:22:40.141416,auth-service,127.82,90.4,2,0,1,192.168.1.27,128,461,452,31.04,0,49530,200,normal,
2026-03-17T07:22:51.141416,db-query,389.16,84.27,1,0,1,192.168.1.12,64,808,330,34.54,0,61138,200,normal,
2026-03-17T07:22:56.141416,api-handler,506.09,87.26,1,0,1,192.168.1.2,64,780,204,31.66,0,62664,200,normal,
2026-03-17T07:23:24.141416,file-processor,516.91,116.63,1,0,1,192.168.1.12,64,862,280,11.81,0,64122,200,normal,
2026-03-17T07:23:32.141416,file-processor,349.09,179.64,2,0,1,192.168.1.20,128,422,468,14.27,0,64135,200,normal,
2026-03-17T07:23:38.141416,db-query,316.15,90.81,2,0,1,192.168.1.42,64,316,266,40.55,0,64823,200,normal,
2026-03-17T07:23:47.141416,auth-service,66.87,81.64,1,0,1,192.168.1.14,128,537,428,43.05,0,61759,200,normal,
2026-03-17T07:24:02.141416,file-processor,797.5,175.03,1,0,1,192.168.1.34,128,965,289,26.82,0,54074,200,normal,
2026-03-17T07:24:04.141416,db-query,117.71,100.19,2,0,1,192.168.1.46,64,831,144,12.97,0,51588,200,normal,
2026-03-17T07:24:34.141416,api-handler,457.98,127.48,2,0,1,192.168.1.35,64,678,506,33.86,0,55628,200,normal,
2026-03-17T07:25:02.141416,api-handler,542.47,134.12,1,0,1,192.168.1.42,128,938,333,12.34,0,54774,200,normal,
2026-03-17T07:25:09.141416,auth-service,170.99,78.88,2,0,1,192.168.1.36,64,645,346,8.41,0,63418,200,normal,
2026-03-17T07:25:18.141416,auth-service,94.05,76.99,1,0,1,192.168.1.6,64,947,462,17.97,0,54528,200,normal,
2026-03-17T07:25:41.141416,file-processor,296.65,126.99,1,0,1,192.168.1.12,128,557,189,8.08,0,59624,200,normal,
2026-03-17T07:26:03.141416,db-query,151.27,91.18,3,0,1,192.168.1.21,64,957,176,11.03,0,59254,200,normal,
2026-03-17T07:26:16.141416,file-processor,324.74,130.2,1,0,1,192.168.1.20,128,893,176,21.34,0,50038,200,normal,
2026-03-17T07:26:24.141416,db-query,355.5,106.72,1,0,1,192.168.1.46,128,706,374,32.76,0,63869,200,normal,
2026-03-17T07:26:25.141416,file-processor,482.1,148.1,2,0,1,192.168.1.20,64,869,318,49.24,0,60459,200,normal,
2026-03-17T07:26:35.141416,db-query,305.41,117.99,4,0,1,192.168.1.7,64,525,218,23.19,0,58923,200,normal,
2026-03-17T07:26:56.141416,db-query,339.58,124.58,1,0,1,192.168.1.24,64,975,256,24.94,0,56323,200,normal,
2026-03-17T07:27:11.141416,file-processor,740.27,141.72,1,0,1,192.168.1.27,64,875,374,38.59,0,61187,200,normal,
2026-03-17T07:27:16.141416,db-query,258.24,123.67,1,0,1,192.168.1.17,64,937,311,25.63,0,59526,200,normal,
2026-03-17T07:27:21.141416,db-query,347.33,104.87,3,0,1,192.168.1.46,64,306,301,32.1,0,50037,200,normal,
2026-03-17T07:27:34.141416,api-handler,474.35,112.41,2,0,1,192.168.1.8,64,914,338,25.74,0,60994,200,normal,
2026-03-17T07:27:54.141416,file-processor,267.92,120.02,2,0,1,192.168.1.8,64,981,346,17.83,0,52912,200,normal,
